module,type,name,res_id,src,value,comments
fetchmail,model,"ir.model.fields,help",fetchmail.field_fetchmail_server_attach,"Whether attachments should be downloaded. If not enabled, incoming emails will be stripped of any attachments before being processed","Whether attachments should be downloaded. If not enabled, incoming emails will be stripped of any attachments before being processed",
iap,model,"ir.ui.view,arch_db",iap.iap_account_view_form,Account Information,Account Information,
iap,model,"ir.model.fields,field_description",iap.field_iap_account_account_token,Account Token,Account Token,
iap,code,addons/iap/static/src/js/crash_manager.js,40,Buy credits at Odoo,Buy credits at Odoo,openerp-web
iap,code,addons/iap/static/src/js/crash_manager.js,43,Cancel,Cancel·la,openerp-web
iap,model,"ir.model.fields,field_description",iap.field_iap_account_company_id,Company,Companyia,
iap,model,"ir.model.fields,field_description",iap.field_iap_account_create_uid,Created by,Creat per,
iap,model,"ir.model.fields,field_description",iap.field_iap_account_create_date,Created on,Creat el,
iap,model,"ir.model.fields,field_description",iap.field_iap_account_display_name,Display Name,Mostrar Nom,
iap,model,"ir.ui.menu,name",iap.iap_root_menu,IAP,IAP,
iap,model,"ir.actions.act_window,name",iap.iap_account_action,IAP Account,IAP Account,
iap,model,"ir.ui.view,arch_db",iap.iap_account_view_form,IAP Account,IAP Account,
iap,model,"ir.ui.menu,name",iap.iap_account_menu,IAP Accounts,IAP Accounts,
iap,model,"ir.ui.view,arch_db",iap.iap_account_view_tree,IAP Accounts,IAP Accounts,
iap,model,"ir.model.fields,field_description",iap.field_iap_account_id,ID,ID,
iap,code,addons/iap/static/src/xml/iap_templates.xml,23,In-App Purchases,In-App Purchases,openerp-web
iap,code,addons/iap/static/src/js/crash_manager.js,37,Insufficient Balance,Insufficient Balance,openerp-web
iap,code,addons/iap/static/src/xml/iap_templates.xml,14,Insufficient credit to perform this service.,Insufficient credit to perform this service.,openerp-web
iap,model,"ir.model.fields,field_description",iap.field_iap_account___last_update,Last Modified on,Última modificació el ,
iap,model,"ir.model.fields,field_description",iap.field_iap_account_write_uid,Last Updated by,Última actualització per,
iap,model,"ir.model.fields,field_description",iap.field_iap_account_write_date,Last Updated on,Última actualització el,
iap,model,"ir.model.fields,field_description",iap.field_iap_account_service_name,Service Name,Service Name,
iap,model,"ir.model,name",iap.model_iap_account,iap.account,iap.account,
mail,model,"mail.template,body_html",mail.mail_template_data_notification_email_default,"
% set company = ctx.get('company', user.company_id)
<div>
% if ctx.get('has_button_access'):
<div itemscope itemtype=""http://schema.org/EmailMessage"">
    <div itemprop=""potentialAction"" itemscope itemtype=""http://schema.org/ViewAction"">
        <link itemprop=""target"" href=""${ctx['button_access']['url']}""/>
        <link itemprop=""url"" href=""${ctx['button_access']['url']}""/>
        <meta itemprop=""name"" content=""View ${ctx['model_name']}""/>
    </div>
</div>
% endif
% if not ctx['is_discussion'] or not len(ctx['actions']) == 0 or ctx.get('has_button_access'):
<div summary=""o_mail_notification"" style=""padding: 0px; width:600px;"">
<table cellspacing=""0"" cellpadding=""0"" border=""0"" style=""width: 600px; margin-top: 5px;"">
<tbody><tr>
    <td valign=""center"">
        % if ctx.get('has_button_access'):
        <a href=""${ctx['button_access']['url']}"" style=""padding: 8px 12px; font-size: 12px; color: #FFFFFF; text-decoration: none !important; font-weight: 400; background-color: #875A7B; border: 0px solid #875A7B; border-radius:3px"">${ctx['button_access']['title']}</a>
        % endif

        % if ctx.get('has_button_follow'):
        % if ctx.get('has_button_access'):
           |
        % endif
        <a href=""${ctx['button_follow']['url']}"" style=""color: #875A7B; text-decoration: none !important;"">${ctx['button_follow']['title']}</a>
        % elif ctx.get('has_button_unfollow'):
        % if ctx.get('has_button_access'):
           |
        % endif
        <a href=""${ctx['button_unfollow']['url']}"" style=""color: #875A7B; text-decoration: none !important;"">${ctx['button_unfollow']['title']}</a>
        % endif

        % if ctx.get('actions'):
        % for action in ctx['actions']:
        |
        <a href=""${action['url']}"" style=""color: #875A7B; text-decoration:none !important;"">${action['title']}</a>
        % endfor
        % endif
    </td>
    <td valign=""center"" align=""right"">
        <img src=""/logo.png?company=${company.id}"" style=""padding: 0px; margin: 0px; height: auto; max-width: 80px; max-height: 40px;"" alt=""${company.name}"">
    </td>
</tr>
<tr>
    <td colspan=""2"" style=""text-align:center;"">
        <hr width=""100%""
            style=""background-color:rgb(204,204,204);border:medium none;clear:both;display:block;font-size:0px;min-height:1px;line-height:0; margin:10px 0;"">
        % if ctx.get('subtype') and ctx.get('subtype').internal:
        <p style=""background-color: #f2dede; padding: 5px; margin-bottom: 16px;"">
            <strong>Internal communication</strong>: Replying will post an internal note. Followers won't receive any email notification.
        </p>
        % endif
    </td>
</tr>
</tbody></table>
</div>
% endif
<div>
    ${object.body | safe}
</div>
% if ctx.get('tracking'):
    <ul>
    % for tracking in ctx['tracking']
        <li>${tracking[0]} : ${tracking[1]} -&gt; ${tracking[2]}</li>
    % endfor
    </ul>
% endif

% if ctx.get('signature'):
    ${ctx['signature'] | safe}
% endif
<br/>
<p style=""color: #555555;"">
    Sent by
    % if ctx.get('website_url'):
    <a href=""${ctx['website_url']}"" style=""text-decoration:none; color: #875A7B;"">
    % endif
    ${ctx.get('company_name')}
    % if ctx.get('website_url'):
    </a>
    % endif
    using
    <a target=""_blank"" href=""https://www.odoo.com"" style=""text-decoration:none; color: #875A7B;"">Odoo</a>.
</p>
</div>","
% set company = ctx.get('company', user.company_id)
<div>
% if ctx.get('has_button_access'):
<div itemscope itemtype=""http://schema.org/EmailMessage"">
    <div itemprop=""potentialAction"" itemscope itemtype=""http://schema.org/ViewAction"">
        <link itemprop=""target"" href=""${ctx['button_access']['url']}""/>
        <link itemprop=""url"" href=""${ctx['button_access']['url']}""/>
        <meta itemprop=""name"" content=""View ${ctx['model_name']}""/>
    </div>
</div>
% endif
% if not ctx['is_discussion'] or not len(ctx['actions']) == 0 or ctx.get('has_button_access'):
<div summary=""o_mail_notification"" style=""padding: 0px; width:600px;"">
<table cellspacing=""0"" cellpadding=""0"" border=""0"" style=""width: 600px; margin-top: 5px;"">
<tbody><tr>
    <td valign=""center"">
        % if ctx.get('has_button_access'):
        <a href=""${ctx['button_access']['url']}"" style=""padding: 8px 12px; font-size: 12px; color: #FFFFFF; text-decoration: none !important; font-weight: 400; background-color: #875A7B; border: 0px solid #875A7B; border-radius:3px"">${ctx['button_access']['title']}</a>
        % endif

        % if ctx.get('has_button_follow'):
        % if ctx.get('has_button_access'):
           |
        % endif
        <a href=""${ctx['button_follow']['url']}"" style=""color: #875A7B; text-decoration: none !important;"">${ctx['button_follow']['title']}</a>
        % elif ctx.get('has_button_unfollow'):
        % if ctx.get('has_button_access'):
           |
        % endif
        <a href=""${ctx['button_unfollow']['url']}"" style=""color: #875A7B; text-decoration: none !important;"">${ctx['button_unfollow']['title']}</a>
        % endif

        % if ctx.get('actions'):
        % for action in ctx['actions']:
        |
        <a href=""${action['url']}"" style=""color: #875A7B; text-decoration:none !important;"">${action['title']}</a>
        % endfor
        % endif
    </td>
    <td valign=""center"" align=""right"">
        <img src=""/logo.png?company=${company.id}"" style=""padding: 0px; margin: 0px; height: auto; max-width: 80px; max-height: 40px;"" alt=""${company.name}"">
    </td>
</tr>
<tr>
    <td colspan=""2"" style=""text-align:center;"">
        <hr width=""100%""
            style=""background-color:rgb(204,204,204);border:medium none;clear:both;display:block;font-size:0px;min-height:1px;line-height:0; margin:10px 0;"">
        % if ctx.get('subtype') and ctx.get('subtype').internal:
        <p style=""background-color: #f2dede; padding: 5px; margin-bottom: 16px;"">
            <strong>Internal communication</strong>: Replying will post an internal note. Followers won't receive any email notification.
        </p>
        % endif
    </td>
</tr>
</tbody></table>
</div>
% endif
<div>
    ${object.body | safe}
</div>
% if ctx.get('tracking'):
    <ul>
    % for tracking in ctx['tracking']
        <li>${tracking[0]} : ${tracking[1]} -&gt; ${tracking[2]}</li>
    % endfor
    </ul>
% endif

% if ctx.get('signature'):
    ${ctx['signature'] | safe}
% endif
<br/>
<p style=""color: #555555;"">
    Sent by
    % if ctx.get('website_url'):
    <a href=""${ctx['website_url']}"" style=""text-decoration:none; color: #875A7B;"">
    % endif
    ${ctx.get('company_name')}
    % if ctx.get('website_url'):
    </a>
    % endif
    using
    <a target=""_blank"" href=""https://www.odoo.com"" style=""text-decoration:none; color: #875A7B;"">Odoo</a>.
</p>
</div>",
mail,code,addons/mail/models/mail_channel.py,682, This channel is private. People must be invited to join it.,Aquest canal és privat. Les persones han de ser invitades per unir-se.,
mail,model,"ir.model.fields,field_description",mail.field_mail_activity_type_days,# Days,# Days,
mail,model,"mail.template,subject",mail.mail_template_data_notification_email_default,${object.subject or (object.record_name and 'Re: %s' % object.record_name) or (object.parent_id and object.parent_id.subject and 'Re: %s' % object.parent_id.subject) or (object.parent_id and object.parent_id.record_name and 'Re: %s' % object.parent_id.record_name)},${object.subject or (object.record_name and 'Re: %s' % object.record_name) or (object.parent_id and object.parent_id.subject and 'Re: %s' % object.parent_id.subject) or (object.parent_id and object.parent_id.record_name and 'Re: %s' % object.parent_id.record_name)},
mail,code,addons/mail/wizard/invite.py,29,%(user_name)s invited you to follow %(document)s document: %(title)s,%(user_name)s invited you to follow %(document)s document: %(title)s,
mail,code,addons/mail/wizard/invite.py,31,%(user_name)s invited you to follow a new document.,%(user_name)s invited you to follow a new document.,
mail,code,addons/mail/static/src/js/chat_manager.js,63,%d Messages,%d Missatges,openerp-web
mail,code,addons/mail/static/src/js/activity.js,89,%d days overdue,%d dies vençut,openerp-web
mail,code,addons/mail/models/mail_template.py,248,%s (copy),%s (còpia),
mail,code,addons/mail/models/mail_thread.py,243,%s created,%s creat,
mail,code,addons/mail/models/res_users.py,83,%s has joined the %s network.,%s ha entrar a la xarxa %s.,
mail,code,addons/mail/static/src/xml/client_action.xml,211,&nbsp;(,&nbsp;(,openerp-web
mail,code,addons/mail/static/src/xml/thread.xml,184,(from,(de,openerp-web
mail,model,"ir.model.fields,help",mail.field_mail_shortcode_shortcode_type,* Smiley are only used for HTML code to display an image * Text (default value) is used to substitute text with another text,*Smiley només són utilitzats pel codi HTML per a mostrar una imatge * Text (valor per defecte) és utilitzat per substituir el text per un altre text,
mail,code,addons/mail/static/src/xml/activity.xml,49,", due on",", due on",openerp-web
mail,code,addons/mail/static/src/xml/thread.xml,334,-------- Show older messages --------,-------- Mostrar missatges antics --------,openerp-web
mail,code,addons/mail/static/src/xml/systray.xml,78,0 Future,0 Futurs,openerp-web
mail,code,addons/mail/static/src/xml/systray.xml,74,0 Late,0 Retard,openerp-web
mail,code,addons/mail/static/src/xml/systray.xml,76,0 Today,0 Avui,openerp-web
mail,code,addons/mail/models/mail_channel.py,686,"<br><br>
            You can mention someone by typing <b>@username</b>, this will grab its attention.<br>
            You can mention a channel by typing <b>#channel</b>.<br>
            You can execute a command by typing <b>/command</b>.<br>
            You can insert canned responses in your message by typing <b>:shortcut</b>.<br>","<br><br>
            Pots mencionar a algú teclejant <b>@nomusuari</b>, per cridar-li l'atenció.<br>
            Pots mencionar un canal teclejant <b>#canal</b>.<br>
            Pots executar una comanda teclejant <b>/comanda</b>.<br>
            Pots inserir respostes enllaunades al teu missatge teclejant <b>:shortcut</b>.<br>",
mail,code,addons/mail/models/mail_channel.py,509,"<div class=""o_mail_notification"">%(author)s invited %(new_partner)s to <a href=""#"" class=""o_channel_redirect"" data-oe-id=""%(channel_id)s"">#%(channel_name)s</a></div>","<div class=""o_mail_notification"">%(author)s convidat %(new_partner)s a <a href=""#"" class=""o_channel_redirect"" data-oe-id=""%(channel_id)s"">#%(channel_name)s</a></div>",
mail,code,addons/mail/models/mail_channel.py,592,"<div class=""o_mail_notification"">created <a href=""#"" class=""o_channel_redirect"" data-oe-id=""%s"">#%s</a></div>","<div class=""o_mail_notification"">creat <a href=""#"" class=""o_channel_redirect"" data-oe-id=""%s"">#%s</a></div>",
mail,code,addons/mail/models/mail_channel.py,516,"<div class=""o_mail_notification"">joined <a href=""#"" class=""o_channel_redirect"" data-oe-id=""%s"">#%s</a></div>","<div class=""o_mail_notification"">carregat <a href=""#"" class=""o_channel_redirect"" data-oe-id=""%s"">#%s</a></div>",
mail,code,addons/mail/models/mail_channel.py,569,"<div class=""o_mail_notification"">joined <a href=""#"" class=""o_channel_redirect"" data-oe-id=""%s"">#%s</a></div>","<div class=""o_mail_notification"">carregat <a href=""#"" class=""o_channel_redirect"" data-oe-id=""%s"">#%s</a></div>",
mail,code,addons/mail/models/mail_channel.py,182,"<div class=""o_mail_notification"">left <a href=""#"" class=""o_channel_redirect"" data-oe-id=""%s"">#%s</a></div>","<div class=""o_mail_notification"">esquerra <a href=""#"" class=""o_channel_redirect"" data-oe-id=""%s"">#%s</a></div>",
mail,code,addons/mail/static/src/js/tour.js,28,<p><b>Chat with coworkers</b> in real-time using direct messages.</p><p><i>You might need to invite users from the Settings app first.</i></p>,<p><b>Xatejar amb els companys</b> en temps real utilitzant missatges directes.</p><p><i>És possible que hagi d'invitar als usuaris de l'aplicació de configuració primer.</i></p>,openerp-web
mail,code,addons/mail/static/src/js/tour.js,15,<p><b>Write a message</b> to the members of the channel here.</p> <p>You can notify someone with <i>'@'</i> or link another channel with <i>'#'</i>. Start your message with <i>'/'</i> to get the list of possible commands.</p>,<p><b>Escriu un missatge</b> als membres del canal aquí.</p> <p>Pots notificar a algú amb <i>'@'</i> o enllaçar un altre canal amb <i>'#'</i>. Comença el teu missatge amb <i>'/'</i> per llistar les possibles comandes.</p>,openerp-web
mail,code,addons/mail/static/src/js/tour.js,11,"<p>Channels make it easy to organize information across different topics and groups.</p> <p>Try to <b>create your first channel</b> (e.g. sales, marketing, product XYZ, after work party, etc).</p>","<p>Els canals fan fàcil d'organitzar la informació entre diferents tòpics i grups.</p> <p>Prova de <b>crear el teu primer canal</b> (ex. vendes, màrqueting, productes XYZ, després de la festa de feina, etc).</p>",openerp-web
mail,model,"ir.ui.view,arch_db",mail.email_compose_message_wizard_form,"<span attrs=""{'invisible': [('composition_mode', '!=', 'mass_mail')]}"">
                                <strong>Email mass mailing</strong> on
                                <span attrs=""{'invisible': [('use_active_domain', '=', True)]}"">the selected records</span>
                                <span attrs=""{'invisible': [('use_active_domain', '=', False)]}"">the current search filter</span>.
                            </span>
                            <span attrs=""{'invisible':['|', ('model', '=', False), ('composition_mode', '=', 'mass_mail')]}"">Followers of the document and</span>","<span attrs=""{'invisible': [('composition_mode', '!=', 'mass_mail')]}"">
                                <strong>Enviament massiu de correu</strong> en
                                <span attrs=""{'invisible': [('use_active_domain', '=', True)]}"">els registres seleccionats</span>
                                <span attrs=""{'invisible': [('use_active_domain', '=', False)]}"">el filtre de cerca actual</span>.
                            </span>
                            <span attrs=""{'invisible':['|', ('model', '=', False), ('composition_mode', '=', 'mass_mail')]}"">Seguidors del document i</span>",
mail,model,"ir.ui.view,arch_db",mail.email_compose_message_wizard_form,"<span attrs=""{'invisible': [('use_active_domain', '=', True)]}"">
                                    If you want to send it for all the records matching your search criterion, check this box :
                                </span>
                                <span attrs=""{'invisible': [('use_active_domain', '=', False)]}"">
                                    If you want to use only selected records please uncheck this selection box :
                                </span>","<span attrs=""{'invisible': [('use_active_domain', '=', True)]}"">
                                    Si vols enviar-ho per tots els registres que coincideixen amb el teu criteri de cerca, selecciona aquesta casella :
                                </span>
                                <span attrs=""{'invisible': [('use_active_domain', '=', False)]}"">
                                    Si només vols fer servir els registres seleccionats deselecciona aquesta casella :
                                </span>",
mail,model,"ir.ui.view,arch_db",mail.email_template_form,"<span class=""o_stat_text"">Add</span>
                                    <span class=""o_stat_text"">Context Action</span>","<span class=""o_stat_text"">Afegeix</span>
<span class=""o_stat_text"">Acció del Context</span>",
mail,model,"ir.ui.view,arch_db",mail.email_template_form,"<span class=""o_stat_text"">Remove</span>
                                    <span class=""o_stat_text"">Context Action</span>","<span class=""o_stat_text"">Treu</span>
<span class=""o_stat_text"">Acció del Context</span>",
mail,model,"ir.ui.view,arch_db",mail.email_compose_message_wizard_form,"<strong>
                                    All records matching your current search filter will be mailed,
                                    not only the ids selected in the list view.
                                </strong><br/>
                                The email will be sent for all the records selected in the list.<br/>
                                Confirming this wizard will probably take a few minutes blocking your browser.","<strong>
                                    Tots els registres que coincideixen amb el filtre de cerca de cerca actual s'enviaran per correu,
                                    no només els ids seleccionats en la vista de llista.
                                </strong><br/>
                                El correu s'enviarà per tots els registres seleccionats a la llista.<br/>
                                Confirmar aquest assistent segurament provocarà un bloqueig temporal del navegador.",
mail,model,"ir.ui.view,arch_db",mail.message_activity_done,<strong> Feedback</strong>,<strong> Feedback</strong>,
mail,model,"ir.ui.view,arch_db",mail.email_compose_message_wizard_form,"<strong>Only records checked in list view will be used.</strong><br/>
                                The email will be sent for all the records selected in the list.","<strong>Only records checked in list view will be used.</strong><br/>
                                The email will be sent for all the records selected in the list.",
mail,model,"ir.ui.view,arch_db",mail.mail_activity_view_form_popup,<strong>Recommended Activities</strong>,<strong>Recommended Activities</strong>,
mail,model,"ir.model.fields,help",mail.field_mail_alias_alias_defaults,A Python dictionary that will be evaluated to provide default values when creating new records for this alias.,Diccionari Python a avaluar per proporcionar valors per defecte quan es creïn nous registres per aquest pseudònim.,
mail,model,"ir.model.fields,help",mail.field_mail_alias_mixin_alias_defaults,A Python dictionary that will be evaluated to provide default values when creating new records for this alias.,Diccionari Python a avaluar per proporcionar valors per defecte quan es creïn nous registres per aquest pseudònim.,
mail,model,"ir.model.fields,help",mail.field_mail_channel_alias_defaults,A Python dictionary that will be evaluated to provide default values when creating new records for this alias.,Diccionari Python a avaluar per proporcionar valors per defecte quan es creïn nous registres per aquest pseudònim.,
mail,model,"ir.model.fields,help",mail.field_mail_test_alias_defaults,A Python dictionary that will be evaluated to provide default values when creating new records for this alias.,Diccionari Python a avaluar per proporcionar valors per defecte quan es creïn nous registres per aquest pseudònim.,
mail,model,"ir.actions.act_window,help",mail.mail_shortcode_action,"A shortcode is a keyboard shortcut. For instance, you type #gm and it will be transformed into ""Good Morning"".","Un shortcode és una drecera de teclat. Per exemple, tecleja #gm i es transformarà en ""Bon dia"".",
mail,model,"ir.model,name",mail.model_res_groups,Access Groups,Grups d'accés,
mail,model,"ir.model.fields,field_description",mail.field_mail_channel_message_needaction,Action Needed,Cal fer alguna acció,
mail,model,"ir.model.fields,field_description",mail.field_mail_test_message_needaction,Action Needed,Cal fer alguna acció,
mail,model,"ir.model.fields,field_description",mail.field_mail_test_simple_message_needaction,Action Needed,Cal fer alguna acció,
mail,model,"ir.model.fields,field_description",mail.field_mail_thread_message_needaction,Action Needed,Cal fer alguna acció,
mail,model,"ir.model.fields,field_description",mail.field_res_partner_message_needaction,Action Needed,Cal fer alguna acció,
mail,model,"ir.model.fields,field_description",mail.field_res_users_message_needaction,Action Needed,Cal fer alguna acció,
mail,model,"ir.model.fields,help",mail.field_mail_message_subtype_default,Activated by default when subscribing.,Activat per defecte en la subscripció.,
mail,model,"ir.ui.view,arch_db",mail.view_mail_alias_search,Active,Actiu,
mail,model,"ir.model.fields,field_description",mail.field_mail_compose_message_active_domain,Active domain,Domini actiu,
mail,code,addons/mail/static/src/xml/systray.xml,87,Activities,Activitats,openerp-web
mail,model,"ir.model.fields,field_description",mail.field_mail_activity_mixin_activity_ids,Activities,Activitats,
mail,model,"ir.model.fields,field_description",mail.field_res_partner_activity_ids,Activities,Activitats,
mail,model,"ir.model.fields,field_description",mail.field_res_users_activity_ids,Activities,Activitats,
mail,model,"ir.ui.view,arch_db",mail.mail_activity_type_view_form,Activities,Activitats,
mail,model,"ir.ui.view,arch_db",mail.mail_activity_type_view_tree,Activities,Activitats,
mail,model,"ir.ui.view,arch_db",mail.res_config_settings_view_form,Activities,Activitats,
mail,model,"mail.message.subtype,name",mail.mt_activities,Activities,Activitats,
mail,code,addons/mail/static/src/xml/chatter.xml,60,Activity,Activitat,openerp-web
mail,model,"ir.model,name",mail.model_mail_activity,Activity,Activitat,
mail,model,"ir.model.fields,field_description",mail.field_mail_activity_activity_type_id,Activity,Activitat,
mail,model,"ir.ui.view,arch_db",mail.mail_activity_view_calendar,Activity,Activitat,
mail,model,"ir.ui.view,arch_db",mail.mail_activity_view_form_popup,Activity,Activitat,
mail,model,"ir.ui.view,arch_db",mail.mail_activity_view_search,Activity,Activitat,
mail,model,"ir.model,name",mail.model_mail_activity_mixin,Activity Mixin,Activity Mixin,
mail,model,"ir.model,name",mail.model_mail_activity_type,Activity Type,Activity Type,
mail,model,"ir.ui.view,arch_db",mail.mail_activity_view_search,Activity Type,Activity Type,
mail,model,"ir.actions.act_window,name",mail.mail_activity_type_action,Activity Types,Tipus d'activitats,
mail,model,"ir.ui.menu,name",mail.menu_mail_activity_type,Activity Types,Tipus d'activitats,
mail,model,"ir.ui.view,arch_db",mail.res_config_settings_view_form,Activity Types,Tipus d'activitats,
mail,code,addons/mail/static/src/xml/activity.xml,37,Activity type,Activity type,openerp-web
mail,code,addons/mail/static/src/xml/client_action.xml,87,Add,Afegeix,openerp-web
mail,code,addons/mail/static/src/xml/followers.xml,64,Add Channels,Afegeix Canals,openerp-web
mail,model,"ir.model.fields,field_description",mail.field_ir_act_server_channel_ids,Add Channels,Afegeix Canals,
mail,code,addons/mail/static/src/xml/followers.xml,61,Add Followers,Afegir seguidors ,openerp-web
mail,model,"ir.model.fields,field_description",mail.field_ir_act_server_partner_ids,Add Followers,Afegir seguidors ,
mail,model,"ir.ui.view,arch_db",mail.mail_wizard_invite_form,Add Followers,Afegir seguidors ,
mail,code,addons/mail/models/ir_actions.py,36,Add Followers can only be done on a mail thread model,Add Followers can only be done on a mail thread model,
mail,model,"ir.model.fields,field_description",mail.field_email_template_preview_user_signature,Add Signature,Afegeix Signatura,
mail,model,"ir.model.fields,field_description",mail.field_mail_template_user_signature,Add Signature,Afegeix Signatura,
mail,code,addons/mail/static/src/xml/client_action.xml,41,Add a channel,Afegeix un canal,openerp-web
mail,code,addons/mail/static/src/xml/client_action.xml,186,Add a channel,Afegeix un canal,openerp-web
mail,code,addons/mail/static/src/xml/client_action.xml,60,Add a private channel,Add a private channel,openerp-web
mail,model,"ir.ui.view,arch_db",mail.mail_wizard_invite_form,Add channels to notify...,Afegir canals a notificar...,
mail,model,"ir.ui.view,arch_db",mail.email_compose_message_wizard_form,Add contacts to notify...,Afegir contactes a notificar...,
mail,model,"ir.ui.view,arch_db",mail.mail_wizard_invite_form,Add contacts to notify...,Afegir contactes a notificar...,
mail,model,"ir.model.fields,field_description",mail.field_mail_compose_message_partner_ids,Additional Contacts,Contactes addicionals,
mail,model,"ir.ui.view,arch_db",mail.view_mail_form,Advanced,Avançat,
mail,model,"ir.ui.view,arch_db",mail.email_template_form,Advanced Settings,Configuració avançada,
mail,model,"ir.model.fields,field_description",mail.field_mail_alias_mixin_alias_id,Alias,Pseudònim,
mail,model,"ir.model.fields,field_description",mail.field_mail_channel_alias_id,Alias,Pseudònim,
mail,model,"ir.model.fields,field_description",mail.field_mail_test_alias_id,Alias,Pseudònim,
mail,model,"ir.model.fields,field_description",mail.field_res_users_alias_id,Alias,Pseudònim,
mail,model,"ir.ui.view,arch_db",mail.view_mail_alias_form,Alias,Pseudònim,
mail,model,"ir.ui.view,arch_db",mail.view_mail_alias_tree,Alias,Pseudònim,
mail,model,"ir.model.fields,field_description",mail.field_mail_alias_alias_contact,Alias Contact Security,Pseudònim del contacte de seguretat,
mail,model,"ir.model.fields,field_description",mail.field_mail_alias_mixin_alias_contact,Alias Contact Security,Pseudònim del contacte de seguretat,
mail,model,"ir.model.fields,field_description",mail.field_mail_channel_alias_contact,Alias Contact Security,Pseudònim del contacte de seguretat,
mail,model,"ir.model.fields,field_description",mail.field_mail_test_alias_contact,Alias Contact Security,Pseudònim del contacte de seguretat,
mail,model,"ir.model.fields,field_description",mail.field_res_users_alias_contact,Alias Contact Security,Pseudònim del contacte de seguretat,
mail,model,"ir.model.fields,field_description",mail.field_res_config_settings_alias_domain,Alias Domain,Àlies de domini,
mail,model,"ir.model.fields,field_description",mail.field_mail_alias_alias_name,Alias Name,Pseudònim,
mail,model,"ir.model.fields,field_description",mail.field_mail_alias_mixin_alias_name,Alias Name,Pseudònim,
mail,model,"ir.model.fields,field_description",mail.field_mail_channel_alias_name,Alias Name,Pseudònim,
mail,model,"ir.model.fields,field_description",mail.field_mail_test_alias_name,Alias Name,Pseudònim,
mail,model,"ir.model.fields,field_description",mail.field_mail_alias_alias_domain,Alias domain,Pseudònim del domini,
mail,model,"ir.model.fields,field_description",mail.field_mail_alias_mixin_alias_domain,Alias domain,Pseudònim del domini,
mail,model,"ir.model.fields,field_description",mail.field_mail_channel_alias_domain,Alias domain,Pseudònim del domini,
mail,model,"ir.model.fields,field_description",mail.field_mail_test_alias_domain,Alias domain,Pseudònim del domini,
mail,model,"ir.model.fields,field_description",mail.field_mail_alias_alias_model_id,Aliased Model,Model amb pseudònim,
mail,model,"ir.model.fields,field_description",mail.field_mail_alias_mixin_alias_model_id,Aliased Model,Model amb pseudònim,
mail,model,"ir.model.fields,field_description",mail.field_mail_channel_alias_model_id,Aliased Model,Model amb pseudònim,
mail,model,"ir.model.fields,field_description",mail.field_mail_test_alias_model_id,Aliased Model,Model amb pseudònim,
mail,model,"ir.actions.act_window,name",mail.action_view_mail_alias,Aliases,Pseudònims,
mail,model,"ir.ui.menu,name",mail.mail_alias_menu,Aliases,Pseudònims,
mail,code,addons/mail/static/src/xml/systray.xml,17,All,Tot,openerp-web
mail,code,addons/mail/static/src/xml/systray.xml,28,All,Tot,openerp-web
mail,selection,"ir.model.fields,track_visibility",0,Always,Sempre,
mail,code,addons/mail/models/mail_channel.py,685,Anonymous,Anònim,
mail,code,addons/mail/static/src/js/chat_manager.js,207,Anonymous,Anonymous,openerp-web
mail,model,"ir.model.fields,help",mail.field_mail_compose_message_no_auto_thread,Answers do not go in the original document discussion thread. This has an impact on the generated message-id.,Les respostes no van al document original del fil de discussió. Això té un impacte al id del missatge generat.,
mail,model,"ir.model.fields,help",mail.field_mail_mail_no_auto_thread,Answers do not go in the original document discussion thread. This has an impact on the generated message-id.,Les respostes no van al document original del fil de discussió. Això té un impacte al id del missatge generat.,
mail,model,"ir.model.fields,help",mail.field_mail_message_no_auto_thread,Answers do not go in the original document discussion thread. This has an impact on the generated message-id.,Les respostes no van al document original del fil de discussió. Això té un impacte al id del missatge generat.,
mail,model,"ir.model.fields,field_description",mail.field_email_template_preview_model_id,Applies to,S'aplica a,
mail,model,"ir.model.fields,field_description",mail.field_mail_template_model_id,Applies to,S'aplica a,
mail,code,addons/mail/static/src/js/followers.js,335,Apply,Aplicar,openerp-web
mail,code,addons/mail/static/src/xml/activity.xml,45,Assigned to,Assignat a,openerp-web
mail,model,"ir.model.fields,field_description",mail.field_mail_activity_user_id,Assigned to,Assignat a,
mail,model,"ir.ui.view,arch_db",mail.email_compose_message_wizard_form,Attach a file,Adjunta un arxiu,
mail,model,"ir.model.fields,field_description",mail.field_email_template_preview_attachment_ids,Attachments,Adjunts,
mail,model,"ir.model.fields,field_description",mail.field_mail_compose_message_attachment_ids,Attachments,Adjunts,
mail,model,"ir.model.fields,field_description",mail.field_mail_mail_attachment_ids,Attachments,Adjunts,
mail,model,"ir.model.fields,field_description",mail.field_mail_message_attachment_ids,Attachments,Adjunts,
mail,model,"ir.model.fields,field_description",mail.field_mail_template_attachment_ids,Attachments,Adjunts,
mail,model,"ir.ui.view,arch_db",mail.view_mail_form,Attachments,Adjunts,
mail,model,"ir.model.fields,help",mail.field_mail_compose_message_attachment_ids,Attachments are linked to a document through model / res_id and to the message through this field.,Els adjunts s'associen a un document mitjançant el model / res_id i al missatge mitjançant aquest camp.,
mail,model,"ir.model.fields,help",mail.field_mail_mail_attachment_ids,Attachments are linked to a document through model / res_id and to the message through this field.,Els adjunts s'associen a un document mitjançant el model / res_id i al missatge mitjançant aquest camp.,
